,ERR594391,ERR594354,ERR594389,ERR599121,ERR599118,ERR594392,ERR594380,ERR594404,ERR599023,ERR594415,ERR599122,ERR594364,ERR594355,ERR594379,ERR599110,ERR599133,ERR599146,ERR599017,ERR599126,ERR594407,ERR599005,ERR599165,ERR594353,ERR598984,ERR594382,ERR594377,ERR594412,ERR594362,ERR594359,ERR599148,ERR594409,ERR599173,ERR594388,ERR599150,ERR598982,ERR599144,ERR594385,ERR599006,ERR599044,ERR599174,ERR599065,ERR594411
ERR599133__vRhyme_unbinned_105,0,0,0,0,0,0,0,0,0,0,0,0,0,10.044541,0,63.438614,0,0,0,0,0.26993024,0,0,0,0,0,0,0,0,0.20690477,0,0,0,0,0,0,0,0,0,0,0,0
ERR594385__vRhyme_unbinned_841,4.1841135,0.13830295,0.798135,0,0,21.68938,0,0,0,4.8445916,0,0.26275876,0.3014072,0.4024099,0,0,0,0,0,0,0,0,0.46987614,0,3.7792602,0,1.0954133,1.4893126,3.2534056,0,0,0,0.38963008,0,0,0,52.558857,0,0,0,0,0.18886049
ERR594353__vRhyme_unbinned_1119,0.94568086,0.71076953,2.138061,0,0.16644663,1.8980573,0,0,0.1239155,0.82129383,0,0.92832893,1.1781403,4.105149,0,0,0,0,0.27084118,0,0.11476801,1.3471332,37.683704,2.8305357,0.53442097,0,2.0215013,0.91493773,1.1861562,1.0943984,0,0,0.22274613,0.3015843,0,0,5.64023,0.22614108,0,0,0.079404,0.15946813
ERR594353__vRhyme_unbinned_185,15.441137,19.879581,19.549046,0,0.42609453,31.085821,0.30908084,0.23885678,0,15.3529415,0,29.446362,24.522524,9.049244,0,0,0,0,0.53804135,0,0.11527195,0,63.151295,4.904362,14.69654,0,70.20117,16.768824,16.166494,0.4232444,1.4175441,0,55.18201,0,0,0,35.295544,0.20188425,0,0,0.18787111,11.060565
ERR594385__vRhyme_unbinned_354,0.077116586,1.5889859,0.886978,0,0,2.6247542,0,0,0.1814481,0.24374513,0,2.3928554,2.0615194,0.60325664,0,0,0,0,0.71838266,0,0,0,1.8835475,1.4396468,1.2322645,0,1.827837,0.18524447,3.3665555,2.4686456,0,0,1.9282807,0.23107533,0,0,13.280017,0.55248594,0,0,0,0.23738737
ERR594412__vRhyme_unbinned_577,0.0921588,1.0710436,0.8513142,0,0.10029693,0.16463214,0,0,0,0.14758606,0,0.53623664,1.4015176,0.6209172,0,0,0,0,0,0,0,0,8.796766,0.12713076,0,0,5.964258,0.56274056,0,0,0,0,0.36500606,0,0,0,0.12295172,0.09743759,0,0,0.1117343,0.30814913
ERR594404__vRhyme_unbinned_85,0,0,0,0,0,0,0,26.839237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161953,0,0,0,0,0,0,0,0,0,0,4.0413814,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_840,1.2945292,62.137886,0.4176465,0,0,6.0751143,0,0,0,2.596152,0,2.6741812,53.305023,3.022058,0,0,0,0,8.381693,0,0,0,5.6551356,1.5256048,2.5992615,0,4.9184723,0.25974151,2.9883394,9.749782,0,0,4.962589,0,0,0,10.939754,0.9827033,0,0,0,14.8539505
ERR594354__vRhyme_unbinned_948,3.143957,30.23863,0.22004955,0,0,10.451247,0,0,0,2.6128118,0,29.145285,18.738895,0.24296585,0,0,0,0,7.2918067,0,1.108388,0,6.011945,24.385153,7.3606443,0,1.0921075,0.31605026,9.167138,4.0320296,0,0,39.168465,0,0,0,8.067245,0.20668907,0,0,0,3.2293398
ERR594385__vRhyme_unbinned_705,0,2.1581986,0,0,0,13.674535,0,0,0,0,0,0.14794186,2.1227076,0,0,0,0,0,0,0,0,0,0,0,0.6132659,0,0,0,0.7103994,0,0,0,0.5202418,0,0,0,19.183874,0,0,0,0,0.087488115
ERR599148__vRhyme_bin_24,0,4.824382,0,0,0,0.07808206,0,0,3.2067668,0,0,0,30.41405,0,0.69235575,0,0.2503747,0,0.2710311,0,0,0,0,0,0.17041907,0,0,0,0.15900575,32.021904,0,0,0,4.576833,0,0,0,0.183503,0,0,0,0
ERR594362__vRhyme_unbinned_106,1.2993008,0,7.6889057,0,0,0,0,0,0,5.692149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40131414,0,10.713124,0,0,3.9356835,0,0,0,0,0,0,0,0,0,0,0
ERR594388__vRhyme_unbinned_1075,0.081148244,0.89468724,0,0,0,4.2653813,0.9554413,0,0,0.22733505,0,16.468294,3.2520137,0.08611825,0,0,0,0,0.28543273,0,0.28269067,0,0.18868895,9.264267,3.6380463,0,8.49066,0.10728364,4.4268208,0.15167095,0,0,29.233677,0,0,0,7.808483,0,0,0,0.07737789,1.7401885
ERR594389__vRhyme_unbinned_381,7.5303836,0.47551623,45.909245,0,0,0.47413963,0,0,0,9.838741,0,0,1.2294002,1.113471,0,0,0,0.16529007,0,0,0,0,0.10589971,0.21445428,0,0,0,15.905604,0,0.55388397,0,0.7058997,0,0.08082596,0.23176008,0,1.1031466,0.87944937,0,0,0,0.3415929
ERR594354__vRhyme_unbinned_985,0,12.100845,0,0,0,0,0,0,0,0,0,0,18.37312,0,0,0,0,0,1.9245311,0,0,0,0,0,0,0,0,0,0,3.4699802,0,0,0,0,0,0,0,0.16651687,0,0,0,0.28590688
ERR599122__vRhyme_unbinned_54,0,0,0,0,0,0,0,1.0037743,0,0,46.654022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073841095,0,0,0,12.811478,0,0,0,0,0,0
ERR594409__vRhyme_unbinned_451,0,0,0.080674015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22834554,0,0,22.805182,0,0.061630793,0,0,181.243,0,0,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_994,0,0,0,0,1.9246508,0,0,0,0,0,0,0.13345057,0.86604214,0,0,0,0,0,0,0,0,0,0,0.18438229,0,0,28.366262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60499173,0
ERR594355__vRhyme_unbinned_559,0,3.3673623,0,0,0,0,0,0,0,0,0,2.970625,13.301356,0,0,8.513136,0,0,1.8695391,0,0,3.483611,0.39648703,4.096632,0,0,0,0,0,4.476555,0,0,10.407446,0,0,0,0,0.781164,0,0,0,9.954661
ERR594412__vRhyme_unbinned_209,0,0,0,0,0,0,0.15816884,0,0,0,0,0,0.74642956,0,0,0,0,0,0,0,0,0,0,0,0,0,23.716888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594379__vRhyme_unbinned_811,1.3602408,0.84430724,0.4402347,0,0,4.3934884,0,0,0.09713541,2.186678,0,0,8.8078,16.196993,0,0.8422748,0.24527362,0,0,0,0,0,0,0.8274341,3.013537,0,0,0,3.9170535,3.478621,0,0,0,0.5937416,0,0,3.1329525,0.63239634,0,0,0,0.38010508
ERR594364__vRhyme_unbinned_717,0.095857985,2.1636364,0,0,0,1.8521786,0,0,0,0,0,22.914255,2.6589565,3.4841313,0,0,0,0,0.35857987,0,0.1380312,0,0,9.938247,2.5073695,0,0,0,3.4697149,0.22270037,0,0,40.769875,0,0,0,6.7474985,0,0,0,0,2.8109736
ERR594362__vRhyme_unbinned_416,3.3246987,0.3143372,16.083117,0,0,9.967676,0,0,0,2.610429,0,2.3277397,1.4744904,0.7301498,0,0.23065661,0.0756842,0,0,0,0,0,1.6937718,0.7919811,4.4342833,0,1.278635,21.276382,0.6557045,0,0,0,2.8916545,0.45252845,0,0,0.9786012,1.137966,0,0,0,1.8606825
ERR594353__vRhyme_unbinned_537,0.18933752,0.6169149,0,0,0.08183066,0.5682086,0.2007056,0,0,0.1738534,0,0.13573109,1.5129361,0,0,0,0,0,0,0,0,0,27.314583,0.19570756,0.22069776,0,5.6912975,0,0.39847118,0.17061937,0,0,0.625637,0,0,0,0.7635241,0,0,0,0.14641318,0.6024108
ERR594389__vRhyme_bin_57,0.3690982,0,5.848072,0,0,0,0,0,0,1.6091057,0,0,0,0,0,0,0,0,0,0,0,0,0.072653845,0,0,0,0.16801982,7.3261094,0,0,0,0,0.07946124,0,0,0,0.3949538,0,0,0,0,0.5777542
ERR594412__vRhyme_unbinned_967,2.7460234,0,0.077856846,0,0.55190456,0.14326078,0,0,0,4.147133,0,0.534324,0.3193805,0.2287568,0,0,0,0,0,0,0,0,1.4172248,0.27323148,0.18438677,0,22.021244,0,0.25910422,0,0,0,1.7700921,0,0,0,0.09522813,0,0,0,0.15487652,0.21128087
ERR594377__vRhyme_unbinned_357,0.6129129,0,0.80021954,0,0,0,0,0,0,1.1150584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.540365,0,0.3403852,0,0,0.10278416,0,0.18620896,0,0,0,0,0,0,0,0,0
ERR594409__vRhyme_unbinned_340,0,0,0,0.5628389,0,0,0,0,0,0,3.352472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.242531,0,0,0,0,63.369377,0,0,0,0,0,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_194,0,14.890732,0,0,0,0,0,0,0,0,0,0.4999458,12.088889,0,0,0,0,0,0.8910569,0,0,0,0,0,0,0,0,0,0,0.4808672,0,0,0.23826559,0,0,0,0,0,0,0,0,0.60130084
ERR594412__vRhyme_unbinned_850,0,0,0,0,0,0,0,0,0,0,0,0,0.55972165,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91805,0.16083299,0,0,0,0,0.571666,0,0,0,0,0,0,0,0,0
ERR599118__vRhyme_unbinned_134,0,0,0,0,29.657288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.141027,0
ERR594388__vRhyme_unbinned_776,0,0.51614416,0.22192109,0,0,1.0567234,0,0,0,0,0,32.91835,1.108133,0.81386715,0,0,0,0,0,0,0.24027401,0,1.6961737,8.620158,2.6742356,0,0,0.3172283,1.5851171,0,0,0,60.908726,0,0,0,0.29518342,0,0,0,0,0.05981775
ERR594385__vRhyme_unbinned_315,0.20425121,0,0,0,0,1.3342996,0,0,0,1.000483,0,0,2.2,24.999323,0,0,0,0,0,0,0,0,0.2173913,0,0.82618356,0,0,0,1.4520773,0.44338164,0,0,0.831401,0,0,0,24.18,0,0,0,0,0
ERR594385__vRhyme_unbinned_67,1.1825641,0.9760875,2.402806,0,0,5.822289,0,0,0.2676255,1.697697,0,1.5126622,1.1455042,1.104209,0.13323921,0,1.3970705,0,0.14056295,0,0.13456278,0,2.016324,1.2999206,3.8396719,0.15397511,0.9036442,0.62640077,6.607871,0.29797935,0,0,0.19756463,2.8977323,0,0,19.414894,0.44048354,0,0,0,0.16350481
ERR594354__vRhyme_unbinned_99,0.2172445,13.672733,0.24565594,0,0,3.7298856,0,0,0,0.44470066,0,2.5632052,12.784567,0.22935024,0,0,0,0,0.39479536,0,0,0,1.5732521,0.49213538,0.4260891,0,3.0104587,0.2714321,0.31450218,0,0,0,4.72305,0,0,0,0.6927448,0,0,0,0,1.6126987
ERR599126__vRhyme_bin_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.63344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.331018,0,0,0,0
ERR594354__vRhyme_unbinned_837,0.57888854,9.208538,0.11353139,0,0,0.34424078,0,0,0.09199203,0.12204016,0,14.759177,6.342199,0.083240144,0,0,0,0,2.265814,0,2.0801284,0,0.11562211,13.831915,0,0,0.20678757,0,0,1.1311324,0,0,0,0.30359313,0,0,0.17975397,0.72139835,0,0,0,0.105265714
ERR594391__vRhyme_unbinned_829,22.622583,23.417963,1.2319818,0,0,4.1920295,0,0,0,17.068901,0,4.700704,11.14722,1.4515713,0,0,0,0,0.41598096,0,0,0,23.089819,1.5630019,1.927927,0,3.3338952,1.4926143,2.062655,0,0,0,3.09081,0,0,0,4.5163083,0,0,0,0,4.1287794
ERR594353__vRhyme_unbinned_1068,3.2831538,6.997669,1.4328083,0,0,0.74570006,0,0,0,3.7301078,0,1.1580132,14.497669,110.26595,0,0,0,0,0.47122648,0,0,0,26.946472,0.3049349,0.26828483,0,0.08784761,1.4113487,0.27069604,1.1249799,0.67432886,0,10.899614,0,0,0,1.5393023,0.12200611,0,0,0,12.90516
ERR594411__vRhyme_unbinned_448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1485434,0,0,0,0,0,0,0,0,0,0.52757436,0,0,0,0,0.27457547,0,0,0,21.905592
ERR594409__vRhyme_unbinned_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8085194,0,0,0,0,18.760342,0,0.103906766,0,0,0,0,0,0,0,0,0
ERR594379__vRhyme_bin_37,0,0,0,0,0,0.086699694,0,0,0,0,0,0,0,17.74628,0,7.333997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12674317,0,0,0,0,0,0,0,0,0,0,0,0
ERR594353__vRhyme_unbinned_558,9.165865,0.16185898,0,0,0,0.17619301,0,0,0,13.777155,0,0,0.23709045,2.0898325,0,0,0,0,0,0,0,0,10.52395,0,0.33466882,0,0,0,0.32496437,0,0,0,0,0,0,0,0.3056446,0,0,0,0,0
ERR594412__vRhyme_unbinned_53,0,0,0,0,0.17714286,0,0,0,0,0,0,0,1.5587578,0,0,0,0,0,0,0,0,0,0,0,0,0,33.394924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10768412
ERR594409__vRhyme_unbinned_370,0,0,0,0,0,0,0,0,0,0,0.26209268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.471059,0,0,0,0,0,0,0,0,0,0,0
ERR599146__vRhyme_bin_4,0,0,0,0,0,0,0,0,11.9386425,0,0,0,0,0,14.282216,0,12.047914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.085872,0,0,0,0,0,0,0,0
ERR599118__vRhyme_unbinned_66,26.412233,79.28821,15.537407,0,30.34684,59.959965,2.7899885,0.28887144,1.2422559,42.021133,0,111.36924,80.46676,28.649296,0.28283316,0.16285248,0.7964495,0.107481435,11.113822,0,5.0833282,0.25849888,40.2841,57.011654,32.105427,0,102.169495,13.110259,32.202766,9.626533,0,0,272.27655,2.9768734,0,0,89.96915,4.9456553,0,0.1431073,17.21611,70.17408
ERR599110__vRhyme_bin_1,0,0,2.3752384,0,0,4.83093,0,0,37.941025,0,0.14846285,0,0,0,38.266083,0,113.35289,0,0,0,0,0,0,0,7.695815,0,0,1.1442478,4.5761213,0,0,14.300773,0,65.719765,4.332988,0.4904158,0,2.8496304,0,0,0,0
ERR594409__vRhyme_unbinned_532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9630785,0,0,0,0,38.871967,0,0,0,0,0,0,0,0,0,0,0
ERR594353__vRhyme_unbinned_40,0,1.5639889,0,0,0,0.19365746,0,0,0,0.08083635,0,3.027632,1.2804788,0,0,0,0,0,0,0,0,0,36.00136,0.8871789,0,0,0,0,0.055769306,0,0,0,4.005907,0,0,0,0.84567255,0,0,0,0,0
ERR594389__vRhyme_unbinned_720,12.636831,16.159864,4.628953,0,0.08173761,7.621731,0,0,0,11.913557,0,12.645147,16.862785,6.187329,0,0.1220046,0.15318963,0.14968815,1.392822,0,0.2471824,0,13.161506,5.0202427,2.7113469,0,3.7115657,3.619871,2.845169,1.1518766,0,0,28.944305,0.39796478,0,0,5.4989605,1.6234818,0,0,0,19.6028
ERR594379__vRhyme_unbinned_746,0.82598805,0.5469434,0,0,0,0.8922946,0,0,0,3.0802958,0,0.13807222,1.6044924,33.07654,0,0,0,0,0,0,0,0,0.12504975,0,0.205971,0,0,0,0.33841342,0,0,0,0.25789025,0,0,0,12.075064,0,0,0,0,0.2606767
ERR599144__vRhyme_bin_9,0,0,0,0,0,0,0,11.374486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51721764,0,0,0,0,0,0,0,0,0,0,10.873902,0,0,0,0,0,0
ERR594411__vRhyme_unbinned_38,108.63066,32.111927,16.47504,0,0.20591243,43.00725,0,0,0,36.04713,0,25.229153,32.51213,0.9894952,0,0,0,0.76694244,4.8314586,0,0.48842615,0,12.93316,8.9290695,5.004927,0,9.398624,16.097147,3.4147067,4.0085526,0,0,24.110346,0.503765,0,0,13.595333,8.817793,0,1.1683555,0,78.58622
ERR594388__vRhyme_unbinned_67,2.510655,1.0294545,0.72274905,0,0,0.22403213,0,0,0,8.0075865,0,0,13.408234,73.870804,0,1.3142921,0,0,0.99642974,0,0,0,0.637956,0,0,0,0,0.46223363,0,0.5993529,0,0,18.894567,0,0,0,1.6288073,0,0,0,0,0.93919444
ERR594385__vRhyme_unbinned_973,0,0,0,0,0,0.23451707,0,0,6.4550524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.684423,0,0,0,0,0
ERR599044__vRhyme_unbinned_124,0,0,0,0,0,0,0,0,0.21440326,0,0.3587493,0,0,0,0,0.23787321,0,0,2.2337983,0,0.24116449,0,0,0.67898285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67099,0,0,0
ERR594407__vRhyme_unbinned_36,11.999014,0.47034794,15.107198,0,0,0.37244684,0,0.35519087,0,0.1784054,0.1412875,1.4591491,1.427525,0,0,0,0,0,0,281.31934,0,0,0.8552613,0,0,4.054726,0,2.1102269,0.36822087,0,1.2591211,0,4.643823,0,0,0,0,0,18.708551,1.2479223,0,14.829271
ERR594354__vRhyme_unbinned_417,0,14.423343,0,0,0,3.4890196,0,0,0,0,0,0,17.184238,0,0,0,0,0,0.33755216,0,0,0,0,0,0.074160226,0,0,0,0,0.56536907,0,0,0,0,0,0,0,0.08777451,0,0,0,10.005063
ERR594353__vRhyme_unbinned_487,4.220977,0,0.34292176,0,0,0,0.25722456,0,0,3.2412956,0,0,0.36021417,8.254365,0,0.13661002,0,0,0,0,0,0,40.459312,0.1841974,0,0,15.560407,0.10814406,0,0,0,0,0.35838515,0,0,0,0.067606665,0,0,0,0.11043863,0
ERR594389__vRhyme_unbinned_286,0.12519245,0,11.963279,0,0,0,0,1.3895731,0,0.0953464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.595889,0,0,0,0,0,0,0,0.09175997,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_414,0.7000314,0,0.707039,0,0,0.14956595,0.86779624,0,0,1.3997489,0,0,0.35341492,0,0,0,0,0,0,0,0,0,1.4544504,0,0.11630583,0,12.885577,0.5975316,0.077502355,0,0.071017675,0,0.6141617,0,0,0,1.0741554,0,0,0,0,0.3324966
ERR594364__vRhyme_bin_7,0,0.59455484,0,0,0,0.2867932,0,0,0,0,0,10.014378,0.4777555,0.16966593,0,0,0,0,0.51239693,0,0.4707059,0,0.9955844,7.5682364,0.1063124,0,0.703933,0,0.2589664,0.2489002,0,0,9.513982,0,0,0,0.42609665,0,0,0,0,0.13744542
ERR594391__vRhyme_unbinned_178,16.266602,1.2348285,7.602133,0,0,9.371152,0,0,0,8.085312,0,0,5.487907,0.29276606,0,0,0,0,0,0,0,0,1.2423043,0,2.5614555,0,0.08905013,3.9561346,2.3543315,0.44030344,0,0,0.063544415,0,0,0,6.203606,0.24307388,0,0.061455585,0,4.3078275
ERR594364__vRhyme_unbinned_344,0.29699296,7.169657,0.40774655,0,0.08024997,6.3333745,0.08761292,0,0,1.6186734,0,43.161366,9.741492,5.3309617,0,0,0,0,2.1327806,0,3.8096771,0,2.8508847,52.047146,8.229922,0,7.040775,0.28703132,12.361898,3.8935776,0,0,67.94871,0.40607598,0,0,23.20109,0.3151219,0,0,0,7.4328055
ERR594411__vRhyme_unbinned_36,2.207265,0.43618882,1.2996309,0,0,0.09217171,0,0,0,7.6593823,0,0,1.8130342,20.518843,0,0,0,0,0,0,0,0,9.883256,0,0.4752331,0,0,0.85887724,0.32138693,0,0,0,2.9676573,0,0,0,3.3484848,0,0,0,0,8.518843
ERR594382__vRhyme_unbinned_171,3.4526644,0,0.86780524,0,0,8.260119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2528944,0,0,2.368996,7.3864026,0,0,0,0,0,0,0,0.57295346,0,0,0,0,0
ERR594385__vRhyme_unbinned_679,0,0.09156284,0.2709861,0,0,2.591456,0,0,2.2373798,0.06529014,0,0.061730154,0.44464222,0.17152011,0.7533642,0.13328587,0.9377003,0,4.7913136,0,0.40690637,0,0,4.2016377,0,0,0,0,0,12.2441435,0,0,0,9.314489,0,0,13.901104,21.7555,0,0,0,2.1605554
ERR599144__vRhyme_unbinned_10,0,0,0,0,0,0,0,11.141338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.186031,0,0,0,0,0,0
ERR599165__vRhyme_unbinned_30,0,0,0,0,0.2631811,0,0,0,0,0,0,0.07541348,0,0,0,0,0.25165814,0,0.591596,0,0.30240953,9.560826,9.73812,3.3155696,0,0,0.14031148,0,0,0,0,0,0,0.15773235,0,0,0,0.6061414,0,0,0.9773948,0
ERR594409__vRhyme_unbinned_511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.38034,0,0,0,0,14.12157,0,0,0,0,0,0,0,0,0,0,0
ERR599133__vRhyme_unbinned_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.693165,0,1.5177636,0,0,0,0.07542567,0,0,0,0,0,0,0,0,0,0.14033037,0,0,0,0,0,0,0,1.7558831,0,0
ERR594404__vRhyme_unbinned_266,0,0,0,0,0,0,0,13.087168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1258485,0,0,0,0,0,0,0,0,0,0,0.31031138,0,0,0,0,0,0
ERR594359__vRhyme_unbinned_214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.608917,0,0,0,12.808894,0,0,0,0.07860163,0,0,0,0,0,0,0,0,0
ERR594404__vRhyme_bin_23,0,0,0.3482898,0,0,0,0,8.699798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32903296,0,0.061375216,0,0,0.1791522,0,0,0,0,0,0,0,5.106739,0,0,0,0,0,0
ERR594354__vRhyme_unbinned_497,0,7.886285,0,0,0,0,0,0,0,0,0,0,13.419182,0,0,0,0,0,0.14723884,0,0,0,0,0,0.11614967,0,0,0,0.2026012,0.3369036,0,0,0.22026707,0,0,0,0,0,0,0,0,7.672694
ERR594359__vRhyme_bin_7,1.5110791,0.5861106,2.962115,0,0,3.4137452,0,0.09144298,0,2.2947938,0,1.5826337,1.1392542,0.6869843,0,0,0.08518285,0,0.8821113,0,0,0,0.9427941,1.9089624,7.348739,0,2.6801476,3.4911547,8.51506,0.39314538,0,0,2.4587102,0,0,0,8.536245,0.14344262,0,0,0,1.4652405
ERR594353__vRhyme_unbinned_647,0,0,0,0,0,0,0,0,0,0,0,0.3625279,0,0,0,0,0,0,0,0,0,0,15.458784,0,0,0,1.8170617,0,0,0,0,0,1.3249184,0,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_255,5.7356234,0,18.073156,0,0.40458494,0,0,0.329004,0,2.0992098,0,0,0,0,0,0,0.27626947,0.1708004,0.2004538,0,0,0,0,0,0.13535717,0,1.0994445,6.3457475,0.22549096,0.15687348,0,0,0,0,0,0,0,0.2546749,0,0.16978328,0,0
ERR594377__vRhyme_unbinned_441,0,0,0,8.11875,0,0,0,0.08391204,0,0,0.5289352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.700232,0,0,0,0,60.707523,0,0,0,0,0,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_1047,0,0.3400873,0,0,0,0.09820813,0,0,0,0,0,0,9.356857,0,0,0,0.1779922,0,0,0,0,0,4.8512063,0,1.0530668,0,0,0,1.6365725,10.590742,0,0,0,0.07730301,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_116,0,0,23.421755,0,0,0.18418758,0,0,0.63439924,0,0.14539373,0,0,0,0.3980056,0.2057961,2.9648683,0,0,0,0,0,0,0,0.24896555,0,0,11.428539,0,0,0,5.6151686,0,2.4330263,1.138117,0.3001411,0,0.25809723,0,0.07088162,0,0
ERR594359__vRhyme_unbinned_507,11.752481,0.9256868,2.2906024,0,0,5.531566,0.33281928,0,0,44.87499,0,1.3323374,2.8378794,24.201447,0,0,0,0,0,0,0,0,6.836241,1.3143133,12.298409,0,5.4213014,1.9779277,15.248482,0.09821687,0,0,5.660048,0,0,0,61.62911,0,0,0,0,5.690024
ERR594385__vRhyme_unbinned_539,0,0.10776232,0,0,0,2.7605186,0,0,0,0,0,0,0.47527048,0.72162116,0,0,0.3242315,0,0,0,0,0,0,0,9.200928,0,0,0.07916881,10.657479,0.111540444,0,0,0,0.23304139,0,0,11.19672,0,0,0,0,0
ERR594411__vRhyme_unbinned_670,0,0,0,0,0,0.08763964,0,0,0.12583783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23834234,0,0,0,64.90688,0,0,0,10.655567
ERR594379__vRhyme_unbinned_396,0.1442182,4.42912,0.083134845,0,0,0.55190164,0,0,0,0.7104879,0,10.199386,2.9741068,16.353516,0,0,0,0,0.37917787,0,0,0,0.4507107,4.2506337,0.27137917,0,0.43073377,0.07330004,0.2879754,0,0,0,15.112255,0,0,0,1.8690741,0,0,0,0,0.80261236
ERR594355__vRhyme_unbinned_981,0.7281767,18.793999,0.58535725,0,0,5.886748,0,0,0,0.80675817,0,4.040919,29.05975,4.757216,0,0,0,0,0.6187082,0,0,0,2.8502288,1.0620381,0.8030623,0,0.15329109,0.37689194,0.5434706,1.6283,0,0,9.350933,0,0,0,3.6146603,0.20969729,0,0,0,28.009855
ERR594354__vRhyme_unbinned_82,1.2332572,20.86193,0.79562366,0,0,15.324394,0,0,0,1.9239666,0,8.376483,15.753039,12.822147,0,0,0,0,0.5777647,0,0,0,2.251897,1.2026081,1.4644514,0,1.2888087,0.7108966,1.6735431,0.29499742,0,0,18.05253,0.094967954,0,0,18.744493,0.084284976,0,0,0,7.1144185
ERR594389__vRhyme_bin_49,8.645281,0.15163039,10.855532,0,0,0,0,0.14641221,0,9.310447,0,0,0.30225757,0,0,0,0,0,0,0,0,0,1.2167759,0,0,0,0.120857924,12.564061,0,0,0,0,0.071273595,0,0,0,0,0,0,0,0,0.37420774
ERR594404__vRhyme_unbinned_681,5.8892694,0.6243764,10.80896,0,0,0.27310964,0,82.35293,0,14.394209,0,0.43363005,1.2138315,4.347843,0,0,0,0,0,0,0,0,5.386873,0.22439598,8.097623,0.21119045,0.70585936,14.59014,0.2313411,0,20.350386,0,4.0629954,0,0,2.5478823,0.42952168,0,0,0,0,1.350582
ERR594353__vRhyme_unbinned_737,0.5304935,2.0015585,0.5817143,0,0.31542858,0.7842078,0,0,0,0.5377662,0,0.7283117,1.7827532,0.5665454,0,0.059012987,0,0.09631169,0.56374025,0,0,0,18.447584,2.6064415,0,0.25111687,0.9627013,0.36675325,0.4618182,0,0,0,0.36384416,0.3495065,0,0,1.2473767,0.7712208,0,0,0,0.13558441
ERR594353__vRhyme_unbinned_903,0.091455966,0,0.103393175,0,0,1.0085534,0,0,0,0.50653255,0,0.16928282,0,0.5194097,0,0,0,0,0,0,0,0.8013911,25.15885,0.21045211,1.1850737,0,0.19287527,0,1.045117,0,0,0,0.37202746,0,0,0,0.7220603,0,0,0,0,0
